Account ID,Subscription,Subscription Year,user age,job,marital,education,housing,loan,contact,Account Age,Count of linking accounts,default
17295,Yes,2022,53,housemaid,married,basic.4y,yes,no,telephone,257,1,0
17296,Yes,2022,45,blue-collar,married,basic.4y,yes,no,telephone,243,2,0
17297,Yes,2022,47,blue-collar,married,basic.4y,yes,no,telephone,77,1,0
17298,Yes,2022,37,technician,single,university.degree,yes,no,telephone,114,1,0
17299,Yes,2022,41,blue-collar,married,basic.9y,no,no,telephone,73,2,1
17300,Yes,2022,32,unknown,married,basic.6y,yes,no,telephone,290,1,0
17301,Yes,2022,48,blue-collar,married,basic.4y,no,no,telephone,86,1,1
17302,Yes,2022,26,technician,single,professional.course,no,no,telephone,126,1,1
17303,Yes,2022,31,entrepreneur,divorced,high.school,yes,no,telephone,168,1,0
17304,Yes,2022,36,services,single,high.school,yes,yes,telephone,188,1,0
17305,Yes,2022,46,housemaid,married,basic.4y,no,no,telephone,106,2,1
17306,Yes,2022,50,admin.,divorced,high.school,no,no,telephone,45,1,1
17307,Yes,2022,45,admin.,married,basic.6y,yes,yes,telephone,25,1,0
17308,Yes,2022,45,admin.,married,basic.6y,yes,no,telephone,114,1,0
17309,Yes,2022,33,entrepreneur,married,basic.9y,no,no,telephone,82,1,1
17310,Yes,2022,29,admin.,single,university.degree,yes,no,telephone,33,1,0
17311,Yes,2022,37,blue-collar,married,basic.9y,unknown,unknown,telephone,322,2,0
17312,Yes,2022,26,technician,single,professional.course,no,no,telephone,446,1,0
17313,Yes,2022,57,self-employed,married,basic.9y,yes,yes,telephone,122,1,0
17314,Yes,2022,45,technician,single,professional.course,yes,no,telephone,121,4,1
17315,Yes,2022,46,services,divorced,high.school,yes,no,telephone,78,1,0
17316,Yes,2022,39,blue-collar,married,basic.4y,no,no,telephone,70,2,1
17317,Yes,2022,37,blue-collar,single,professional.course,yes,no,telephone,213,2,0
17318,Yes,2022,46,blue-collar,married,basic.4y,no,no,telephone,115,1,1
17319,Yes,2022,42,admin.,divorced,university.degree,no,no,telephone,305,1,0
17320,Yes,2022,25,management,single,basic.4y,no,no,telephone,19,1,1
17321,Yes,2022,45,blue-collar,single,basic.9y,no,no,telephone,643,2,0
17322,Yes,2022,40,admin.,single,high.school,no,no,telephone,371,2,0
17323,Yes,2022,39,admin.,married,university.degree,no,no,telephone,363,3,1
17324,Yes,2022,49,blue-collar,married,basic.4y,no,no,telephone,384,1,0
17325,Yes,2022,51,self-employed,single,university.degree,yes,no,telephone,492,2,0
17326,Yes,2022,43,blue-collar,single,basic.4y,no,no,telephone,222,2,0
17327,Yes,2022,35,entrepreneur,married,high.school,no,no,telephone,144,1,1
17328,Yes,2022,46,blue-collar,married,basic.9y,no,no,telephone,426,2,0
17329,Yes,2022,32,services,married,high.school,no,no,telephone,181,1,0
17330,Yes,2022,30,blue-collar,married,basic.9y,no,yes,telephone,39,7,1
17331,Yes,2022,29,blue-collar,single,high.school,yes,no,telephone,174,1,0
17332,Yes,2022,41,admin.,divorced,high.school,no,no,telephone,293,2,0
17333,Yes,2022,37,admin.,married,high.school,no,no,telephone,316,2,0
17334,Yes,2022,24,blue-collar,married,basic.4y,yes,no,telephone,151,1,0
17335,Yes,2022,38,blue-collar,married,basic.6y,no,yes,telephone,132,1,1
17336,Yes,2022,27,services,married,high.school,yes,no,telephone,129,1,0
17337,Yes,2022,35,blue-collar,married,basic.9y,yes,no,telephone,106,1,0
17338,Yes,2022,28,student,single,basic.9y,yes,yes,telephone,68,5,1
17339,Yes,2022,31,blue-collar,divorced,basic.6y,no,no,telephone,255,1,0
17340,Yes,2022,27,blue-collar,married,basic.9y,no,no,telephone,189,1,0
17341,Yes,2022,37,technician,married,university.degree,no,no,telephone,173,3,1
17342,Yes,2022,33,admin.,divorced,high.school,no,no,telephone,161,2,1
17343,Yes,2022,43,blue-collar,married,basic.9y,no,no,telephone,155,1,1
17344,Yes,2022,44,blue-collar,married,basic.4y,yes,yes,telephone,72,1,0
17345,Yes,2022,43,unknown,married,high.school,no,no,telephone,109,2,1
17346,Yes,2022,29,admin.,single,basic.9y,no,no,telephone,62,4,1
17347,Yes,2022,37,blue-collar,single,professional.course,no,no,telephone,137,2,1
17348,Yes,2022,60,unknown,married,university.degree,no,no,telephone,310,1,0
17349,Yes,2022,37,blue-collar,single,basic.6y,no,no,telephone,195,2,0
17350,Yes,2022,51,technician,married,university.degree,yes,no,telephone,470,2,0
17351,Yes,2022,34,services,married,high.school,no,no,telephone,139,1,1
17352,Yes,2022,30,technician,divorced,professional.course,yes,no,telephone,169,1,0
17353,Yes,2022,36,services,married,high.school,no,no,telephone,223,1,0
17354,Yes,2022,36,blue-collar,single,basic.9y,no,no,telephone,201,2,0
17355,Yes,2022,34,services,married,high.school,yes,yes,telephone,596,1,0
17356,Yes,2022,37,technician,married,professional.course,no,no,telephone,253,16,1
17357,Yes,2022,38,management,single,university.degree,no,no,telephone,600,2,0
17358,Yes,2022,55,services,married,high.school,yes,no,telephone,133,1,0
17359,Yes,2022,49,unknown,married,high.school,yes,no,telephone,43,1,0
17360,Yes,2022,47,admin.,married,high.school,no,no,telephone,731,3,1
17361,Yes,2022,31,admin.,single,university.degree,yes,no,telephone,659,4,1
17362,Yes,2022,56,retired,married,basic.4y,yes,yes,telephone,112,1,0
17363,Yes,2022,35,entrepreneur,divorced,university.degree,no,no,telephone,124,1,1
17364,Yes,2022,34,blue-collar,married,basic.9y,no,no,telephone,59,1,1
17365,Yes,2022,29,self-employed,married,university.degree,yes,no,telephone,121,1,0
17366,Yes,2022,57,blue-collar,married,basic.4y,no,no,telephone,98,1,1
17367,Yes,2022,48,technician,married,basic.6y,no,yes,telephone,175,1,1
17368,Yes,2022,53,self-employed,married,university.degree,no,yes,telephone,202,1,0
17369,Yes,2022,37,admin.,married,high.school,no,no,telephone,185,1,0
17370,Yes,2022,30,blue-collar,married,basic.4y,yes,no,telephone,170,1,0
17371,Yes,2022,47,blue-collar,single,basic.4y,no,no,telephone,184,1,0
17372,Yes,2022,26,technician,married,basic.6y,no,yes,telephone,261,1,0
17373,Yes,2022,33,self-employed,married,high.school,yes,no,telephone,103,1,0
17374,Yes,2022,43,blue-collar,married,high.school,yes,no,telephone,190,1,0
17375,Yes,2022,29,blue-collar,single,unknown,no,no,telephone,198,1,0
17376,Yes,2022,22,services,single,basic.9y,no,no,telephone,170,1,1
17377,Yes,2022,51,retired,married,university.degree,yes,yes,telephone,235,5,1
17378,Yes,2022,45,technician,married,basic.9y,no,no,telephone,166,2,1
17379,Yes,2022,29,admin.,single,university.degree,no,no,telephone,169,2,1
17380,Yes,2022,31,services,married,high.school,yes,no,telephone,125,1,0
17381,Yes,2022,47,technician,married,professional.course,yes,no,telephone,272,3,1
17382,Yes,2022,48,unemployed,married,basic.4y,yes,no,telephone,265,2,0
17383,Yes,2022,38,technician,married,professional.course,yes,no,telephone,233,2,0
17384,Yes,2022,50,blue-collar,single,basic.9y,yes,no,telephone,307,2,0
17385,Yes,2022,31,admin.,married,high.school,yes,no,telephone,246,1,0
17386,Yes,2022,27,admin.,divorced,high.school,no,no,telephone,290,4,1
17387,Yes,2022,39,blue-collar,married,basic.4y,no,no,telephone,56,2,1
17388,Yes,2022,35,admin.,married,basic.9y,no,no,telephone,259,1,0
17389,Yes,2022,28,management,married,high.school,no,no,telephone,375,1,0
17390,Yes,2022,34,entrepreneur,single,professional.course,no,no,telephone,290,1,0
17391,Yes,2022,30,self-employed,married,basic.9y,no,no,telephone,148,3,1
17392,Yes,2022,38,blue-collar,single,basic.9y,yes,no,telephone,174,1,0
17393,Yes,2022,29,self-employed,married,basic.6y,yes,no,telephone,32,1,0
17394,Yes,2022,35,blue-collar,divorced,basic.9y,no,no,telephone,521,1,0
17395,Yes,2022,32,blue-collar,divorced,basic.4y,no,no,telephone,537,9,1
17396,Yes,2022,33,management,married,university.degree,yes,no,telephone,316,1,0
17397,Yes,2022,50,services,single,high.school,no,no,telephone,332,1,0
17398,Yes,2022,57,management,divorced,university.degree,no,no,telephone,35,1,1
17399,Yes,2022,31,blue-collar,married,basic.9y,no,no,telephone,935,1,0
17400,Yes,2022,37,technician,single,university.degree,yes,yes,telephone,173,1,0
17401,Yes,2022,37,technician,single,university.degree,no,no,telephone,144,1,1
17402,Yes,2022,42,technician,divorced,basic.9y,no,no,telephone,474,1,0
17403,Yes,2022,39,blue-collar,married,basic.4y,yes,no,telephone,395,2,0
17404,Yes,2022,52,management,divorced,university.degree,no,no,telephone,313,1,0
17405,Yes,2022,33,admin.,single,university.degree,no,no,telephone,147,1,1
17406,Yes,2022,60,admin.,married,university.degree,no,no,telephone,123,2,0
17407,Yes,2022,27,services,married,professional.course,no,no,telephone,395,2,0
17408,Yes,2022,35,blue-collar,married,basic.9y,yes,no,telephone,93,10,1
17409,Yes,2022,29,admin.,single,university.degree,no,yes,telephone,166,9,1
17410,Yes,2022,31,blue-collar,single,high.school,yes,no,telephone,410,1,0
17411,Yes,2022,53,blue-collar,married,basic.9y,no,no,telephone,755,1,0
17412,Yes,2022,26,technician,married,professional.course,no,no,telephone,139,2,1
17413,Yes,2022,38,admin.,married,high.school,unknown,unknown,telephone,145,2,1
17414,Yes,2022,49,blue-collar,married,basic.6y,no,no,telephone,95,1,1
17415,Yes,2022,35,technician,married,professional.course,no,no,telephone,211,1,0
17416,Yes,2022,55,retired,divorced,high.school,yes,no,telephone,193,1,0
17417,Yes,2022,44,unknown,single,basic.9y,yes,no,telephone,88,1,0
17418,Yes,2022,37,blue-collar,married,professional.course,no,no,telephone,318,1,0
17419,Yes,2022,39,unemployed,single,basic.9y,yes,no,telephone,405,1,0
17420,Yes,2022,39,management,single,university.degree,yes,no,telephone,751,1,0
17421,Yes,2022,34,admin.,married,high.school,yes,no,telephone,207,1,0
17422,Yes,2022,29,services,married,high.school,yes,no,telephone,95,4,1
17423,Yes,2022,52,blue-collar,married,basic.9y,yes,no,telephone,319,1,0
17424,Yes,2022,44,blue-collar,married,basic.4y,no,no,telephone,272,2,0
17425,Yes,2022,55,management,married,university.degree,no,no,telephone,142,2,0
17426,Yes,2022,53,admin.,single,basic.6y,yes,no,telephone,27,1,0
17427,Yes,2022,32,management,single,university.degree,no,no,telephone,237,2,0
17428,Yes,2022,43,blue-collar,married,basic.4y,yes,no,telephone,193,1,0
17429,Yes,2022,46,housemaid,married,basic.4y,yes,no,telephone,129,2,0
17430,Yes,2022,52,management,divorced,university.degree,no,yes,telephone,116,3,1
17431,Yes,2022,48,blue-collar,married,basic.9y,yes,no,telephone,99,1,0
17432,Yes,2022,37,technician,married,professional.course,no,no,telephone,345,1,0
17433,Yes,2022,32,blue-collar,married,professional.course,no,yes,telephone,151,1,1
17434,Yes,2022,46,admin.,divorced,university.degree,yes,no,telephone,376,2,0
17435,Yes,2022,28,services,married,high.school,yes,no,telephone,485,1,0
17436,Yes,2022,31,admin.,married,university.degree,yes,no,telephone,99,1,0
17437,Yes,2022,32,blue-collar,married,basic.9y,no,no,telephone,210,2,0
17438,Yes,2022,44,admin.,married,unknown,no,no,telephone,277,1,0
17439,Yes,2022,39,services,married,high.school,no,no,telephone,326,2,0
17440,Yes,2022,29,services,single,professional.course,no,yes,telephone,305,2,0
17441,Yes,2022,30,services,married,high.school,yes,yes,telephone,320,1,0
17442,Yes,2022,30,management,married,basic.9y,yes,no,telephone,298,1,0
17443,Yes,2022,39,technician,married,professional.course,no,no,telephone,125,1,1
17444,Yes,2022,55,admin.,married,high.school,no,no,telephone,219,1,0
17445,Yes,2022,28,blue-collar,single,basic.9y,no,no,telephone,222,1,0
17446,Yes,2022,52,housemaid,married,basic.4y,no,no,telephone,513,1,0
17447,Yes,2022,38,blue-collar,married,professional.course,yes,no,telephone,321,1,0
17448,Yes,2022,34,services,married,high.school,no,no,telephone,355,1,0
17449,Yes,2022,22,admin.,married,high.school,no,no,telephone,240,2,0
17450,Yes,2022,31,entrepreneur,divorced,high.school,yes,no,telephone,383,2,0
17451,Yes,2022,31,blue-collar,married,basic.9y,no,no,telephone,301,1,0
17452,Yes,2022,33,self-employed,married,university.degree,no,no,telephone,367,5,1
17453,Yes,2022,31,technician,married,professional.course,no,no,telephone,179,3,1
17454,Yes,2022,34,blue-collar,single,high.school,no,yes,telephone,160,1,1
17455,Yes,2022,30,technician,married,professional.course,yes,no,telephone,177,2,0
17456,Yes,2022,29,admin.,married,high.school,yes,no,telephone,181,1,0
17457,Yes,2022,50,services,married,basic.6y,no,no,telephone,377,1,0
17458,Yes,2022,39,blue-collar,married,basic.6y,yes,no,telephone,240,6,1
17459,Yes,2022,36,services,married,high.school,no,yes,telephone,1590,2,0
17460,Yes,2022,35,blue-collar,married,basic.4y,yes,no,telephone,125,4,1
17461,Yes,2022,31,management,single,university.degree,yes,no,telephone,174,2,0
17462,Yes,2022,28,self-employed,single,university.degree,no,no,telephone,518,2,0
17463,Yes,2022,38,blue-collar,single,high.school,no,no,telephone,280,3,1
17464,Yes,2022,47,blue-collar,married,high.school,no,no,telephone,269,2,0
17465,Yes,2022,30,services,single,high.school,yes,no,telephone,394,1,0
17466,Yes,2022,52,management,married,professional.course,yes,yes,telephone,280,1,0
17467,Yes,2022,58,admin.,married,basic.9y,no,no,telephone,228,1,0
17468,Yes,2022,28,blue-collar,married,basic.6y,yes,no,telephone,312,2,0
17469,Yes,2022,52,management,married,professional.course,yes,no,telephone,709,1,0
17470,Yes,2022,45,blue-collar,divorced,basic.4y,no,no,telephone,78,2,1
17471,Yes,2022,31,blue-collar,married,basic.9y,no,no,telephone,33,6,1
17472,Yes,2022,28,blue-collar,single,basic.9y,yes,no,telephone,212,2,0
17473,Yes,2022,34,blue-collar,married,basic.9y,no,yes,telephone,107,2,1
17474,Yes,2022,48,blue-collar,married,high.school,yes,yes,telephone,299,1,0
17475,Yes,2022,33,admin.,married,basic.9y,yes,no,telephone,140,2,0
17476,Yes,2022,38,admin.,single,university.degree,no,no,telephone,574,5,1
17477,Yes,2022,37,self-employed,divorced,high.school,no,no,telephone,182,1,0
17478,Yes,2022,36,services,married,high.school,no,no,telephone,318,3,1
17479,Yes,2022,30,management,married,basic.9y,yes,no,telephone,68,9,1
17480,Yes,2022,59,entrepreneur,married,university.degree,yes,no,telephone,217,2,0
17481,Yes,2022,40,blue-collar,married,basic.6y,yes,no,telephone,211,1,0
17482,Yes,2022,60,retired,married,university.degree,yes,no,telephone,245,2,0
17483,Yes,2022,36,admin.,single,university.degree,no,no,telephone,363,2,0
17484,Yes,2022,50,services,married,high.school,yes,no,telephone,347,1,0
17485,Yes,2022,38,services,married,high.school,yes,no,telephone,392,3,1
17486,Yes,2022,42,services,married,high.school,yes,no,telephone,137,2,0
17487,Yes,2022,37,technician,single,university.degree,yes,no,telephone,749,2,0
17488,Yes,2022,28,services,married,high.school,no,no,telephone,498,1,0
17489,Yes,2022,32,services,married,high.school,yes,no,telephone,570,1,0
17490,Yes,2022,49,admin.,divorced,high.school,yes,no,telephone,142,1,0
17491,Yes,2022,32,blue-collar,married,high.school,no,no,telephone,172,1,1
17492,Yes,2022,44,blue-collar,married,professional.course,no,no,telephone,64,1,1
17493,Yes,2022,34,unknown,married,basic.4y,yes,no,telephone,267,1,0
17494,Yes,2022,40,retired,married,professional.course,no,no,telephone,140,1,1
17495,Yes,2022,42,admin.,married,high.school,yes,no,telephone,453,1,0
17496,Yes,2022,31,technician,single,professional.course,yes,no,telephone,198,1,0
17497,Yes,2022,25,admin.,married,unknown,no,no,telephone,389,1,0
17498,Yes,2022,54,technician,married,basic.4y,no,no,telephone,120,2,1
17499,Yes,2022,35,services,married,high.school,yes,no,telephone,146,8,1
17500,Yes,2022,49,blue-collar,married,basic.9y,no,no,telephone,27,1,1
17501,Yes,2022,34,admin.,single,university.degree,yes,no,telephone,40,3,1
17502,Yes,2022,53,technician,married,professional.course,yes,yes,telephone,92,2,0
17503,Yes,2022,27,technician,single,professional.course,yes,no,telephone,324,3,1
17504,Yes,2022,57,management,divorced,high.school,no,no,telephone,436,1,0
17505,Yes,2022,32,blue-collar,married,basic.9y,no,no,telephone,59,4,1
17506,Yes,2022,38,blue-collar,single,basic.4y,unknown,unknown,telephone,100,2,1
17507,Yes,2022,39,admin.,married,high.school,yes,no,telephone,0,4,1
17508,Yes,2022,36,blue-collar,married,basic.9y,yes,no,telephone,93,2,0
17509,Yes,2022,38,blue-collar,single,high.school,no,no,telephone,364,2,0
17510,Yes,2022,50,services,married,professional.course,no,yes,telephone,111,3,1
17511,Yes,2022,28,services,single,high.school,yes,yes,telephone,466,2,0
17512,Yes,2022,26,technician,married,professional.course,yes,no,telephone,345,2,0
17513,Yes,2022,34,blue-collar,married,basic.6y,no,yes,telephone,294,2,0
17514,Yes,2022,53,technician,married,unknown,yes,no,telephone,241,2,0
17515,Yes,2022,45,admin.,divorced,basic.9y,no,no,telephone,233,2,0
17516,Yes,2022,50,blue-collar,married,basic.9y,yes,no,telephone,149,2,0
17517,Yes,2022,46,admin.,divorced,university.degree,yes,no,telephone,304,2,0
17518,Yes,2022,35,blue-collar,married,high.school,yes,no,telephone,134,2,0
17519,Yes,2022,34,blue-collar,married,basic.9y,yes,no,telephone,355,2,0
17520,Yes,2022,35,technician,single,university.degree,yes,no,telephone,953,3,1
17521,Yes,2022,58,retired,married,professional.course,no,no,telephone,427,2,0
17522,Yes,2022,34,blue-collar,married,basic.9y,no,yes,telephone,100,2,1
17523,Yes,2022,24,unemployed,single,university.degree,no,yes,telephone,121,2,1
17524,Yes,2022,26,services,single,basic.9y,yes,yes,telephone,22,2,0
17525,Yes,2022,38,entrepreneur,married,university.degree,no,no,telephone,477,11,1
17526,Yes,2022,39,blue-collar,married,basic.9y,yes,no,telephone,30,8,1
17527,Yes,2022,52,technician,married,professional.course,yes,no,telephone,160,3,1
17528,Yes,2022,52,admin.,divorced,university.degree,no,no,telephone,136,2,1
17529,Yes,2022,37,blue-collar,married,professional.course,no,no,telephone,305,2,0
17530,Yes,2022,37,blue-collar,married,basic.4y,no,no,telephone,123,1,1
17531,Yes,2022,29,blue-collar,married,high.school,no,no,telephone,103,2,1
17532,Yes,2022,37,technician,married,university.degree,yes,no,telephone,8,2,0
